QualificationName,AwardingOrganisation,QualificationNumber,Level,QualificationType,Subcategory,SectorSubjectArea,Status
,,60326116,,,,,
,,60146795,,,,,
,,6018663X,,,,,
,,60362376,,,,,
,,60323206,,,,,
,,60068954,,,,,
,,60148706,,,,,
,,60084583,,,,,
,,60038251,,,,,
,,60110879,,,,,
,,60353922,,,,,
,,60175801,,,,,
,,60112979,,,,,
,,60333984,,,,,
,,60033125,,,,,
,,60364439,,,,,
,,60335981,,,,,
,,60334691,,,,,
,,60305538,,,,,
,,60150889,,,,,
,,60323280,,,,,
,,60350829,,,,,
,,6033194X,,,,,
,,60138269,,,,,
,,60081338,,,,,
,,5011945X,,,,,
,,61030661,,,,,
,,60188790,,,,,
,,60311307,,,,,
,,60341403,,,,,
,,60187165,,,,,
,,60318855,,,,,
,,60114976,,,,,
,,60376053,,,,,
,,60172320,,,,,
,,5009659X,,,,,
,,6033499X,,,,,
,,60325975,,,,,
,,60346863,,,,,
,,60355943,,,,,
,,60357538,,,,,
,,60329671,,,,,
,,60371286,,,,,
,,60110491,,,,,
,,60138245,,,,,
,,60363873,,,,,
,,61062686,,,,,
,,6018291X,,,,,
,,6011101X,,,,,
,,6035768X,,,,,
,,60156983,,,,,
,,60073172,,,,,
,,60313079,,,,,
,,60319008,,,,,
,,60333996,,,,,
,,60075028,,,,,
,,60312129,,,,,
,,60319938,,,,,
,,61035312,,,,,
,,60360987,,,,,
,,50067126,,,,,
,,60174146,,,,,
,,60155401,,,,,
,,60054694,,,,,
,,61006488,,,,,
,,60008611,,,,,
,,60362042,,,,,
,,60326773,,,,,
,,50083557,,,,,
,,60182398,,,,,
,,60160561,,,,,
,,60353910,,,,,
,,61004534,,,,,
,,60182799,,,,,
,,6007307X,,,,,
,,5010147X,,,,,
,,60335968,,,,,
,,50119643,,,,,
,,60319124,,,,,
,,60153040,,,,,
,,60365481,,,,,
,,60320898,,,,,
,,60153192,,,,,
,,60321696,,,,,
,,60325719,,,,,
,,60148913,,,,,
,,60336043,,,,,
,,60350106,,,,,
,,60349384,,,,,
,,60064419,,,,,
,,6037892X,,,,,
,,60302847,,,,,
,,60109269,,,,,
,,60355840,,,,,
,,60308333,,,,,
,,60364312,,,,,
,,60311150,,,,,
,,60350660,,,,,
,,60012110,,,,,
,,60154469,,,,,
,,60327911,,,,,
,,60040415,,,,,
,,61000797,,,,,
,,50102618,,,,,
,,60359559,,,,,
,,60084807,,,,,
,,60331173,,,,,
,,60170906,,,,,
,,60357010,,,,,
,,60345081,,,,,
,,60357757,,,,,
,,60084133,,,,,
,,60367702,,,,,
,,60128999,,,,,
,,5011203X,,,,,
,,60072027,,,,,
,,60330715,,,,,
,,50034157,,,,,
,,60356698,,,,,
,,60073330,,,,,
,,60153325,,,,,
,,60307195,,,,,
,,60141955,,,,,
,,60065709,,,,,
,,60333741,,,,,
,,50112983,,,,,
,,60351159,,,,,
,,60314734,,,,,
,,60318284,,,,,
,,60315477,,,,,
,,60363034,,,,,
,,60126887,,,,,
,,60082665,,,,,
,,60316986,,,,,
,,60315234,,,,,
,,60321660,,,,,
,,60342201,,,,,
,,60365584,,,,,
,,6032689X,,,,,
,,60346486,,,,,
,,50088397,,,,,
,,60342973,,,,,
,,60352334,,,,,
,,60140835,,,,,
,,60351482,,,,,
,,60351202,,,,,
,,60181461,,,,,
,,60136704,,,,,
,,60181345,,,,,
,,60135712,,,,,
,,60307766,,,,,
,,61044295,,,,,
,,50105917,,,,,
,,60307821,,,,,
,,60183846,,,,,
,,60357496,,,,,
,,50120098,,,,,
,,60330211,,,,,
,,60053823,,,,,
,,60365535,,,,,
,,60179636,,,,,
,,60330430,,,,,
,,60328836,,,,,
,,6014337X,,,,,
,,60081314,,,,,
,,60129475,,,,,
,,50051076,,,,,
,,60353740,,,,,
,,60340873,,,,,
,,60075867,,,,,
,,61073179,,,,,
,,60368391,,,,,
,,61000079,,,,,
,,60361827,,,,,
,,50108967,,,,,
,,60359675,,,,,
,,60136315,,,,,
,,60364415,,,,,
,,60364269,,,,,
,,60363307,,,,,
,,60063117,,,,,
,,61033418,,,,,
,,60365547,,,,,
,,60319525,,,,,
,,61005642,,,,,
,,50106454,,,,,
,,60104053,,,,,
,,60357630,,,,,
,,60103899,,,,,
,,60300656,,,,,
,,60176878,,,,,
,,60052697,,,,,
,,60363769,,,,,
,,60314576,,,,,
,,50119758,,,,,
,,60345135,,,,,
,,60311721,,,,,
,,60346139,,,,,
,,60086798,,,,,
,,60150877,,,,,
,,60334812,,,,,
,,60355517,,,,,
,,60103589,,,,,
,,60185740,,,,,
,,61000630,,,,,
,,60065187,,,,,
,,60356911,,,,,
,,60131469,,,,,
,,60317231,,,,,
,,60324557,,,,,
,,50107483,,,,,
,,60032996,,,,,
,,60027605,,,,,
,,60186653,,,,,
,,60122663,,,,,
,,60353594,,,,,
,,60093122,,,,,
,,60087651,,,,,
,,61040927,,,,,
,,60315167,,,,,
,,60027526,,,,,
,,60107145,,,,,
,,60365298,,,,,
,,60007965,,,,,
,,60154901,,,,,
,,50121108,,,,,
,,50065130,,,,,
,,60317565,,,,,
,,60302288,,,,,
,,60188820,,,,,
,,61047612,,,,,
,,60350593,,,,,
,,60349700,,,,,
,,60334198,,,,,
,,60054621,,,,,
,,60376235,,,,,
,,60100266,,,,,
,,60301739,,,,,
,,50096771,,,,,
,,60350684,,,,,
,,60350209,,,,,
,,50060703,,,,,
,,60323693,,,,,
,,60364117,,,,,
,,60346620,,,,,
,,60320989,,,,,
,,60040919,,,,,
,,60338374,,,,,
,,60370543,,,,,
,,60340551,,,,,
,,60027629,,,,,
,,60087067,,,,,
,,60327194,,,,,
,,60358543,,,,,
,,60110569,,,,,
,,6033776X,,,,,
,,60308904,,,,,
,,60329683,,,,,
,,50117026,,,,,
,,60079915,,,,,
,,60110892,,,,,
,,60143769,,,,,
,,60365420,,,,,
,,60364476,,,,,
,,60148822,,,,,
,,60055881,,,,,
,,6035785X,,,,,
,,60330880,,,,,
,,60072088,,,,,
,,60185405,,,,,
,,60107595,,,,,
,,6031428X,,,,,
,,60130489,,,,,
,,60311332,,,,,
,,61004728,,,,,
,,60047963,,,,,
,,60085010,,,,,
,,60141906,,,,,
,,60158876,,,,,
,,61006737,,,,,
,,60305101,,,,,
,,60314783,,,,,
,,60363587,,,,,
,,60152175,,,,,
,,60357447,,,,,
,,6034622X,,,,,
,,60051073,,,,,
,,60133144,,,,,
,,50120426,,,,,
,,60152151,,,,,
,,60347521,,,,,
,,60322998,,,,,
,,60009937,,,,,
,,60145602,,,,,
,,60305782,,,,,
,,60342924,,,,,
,,60356182,,,,,
,,60357654,,,,,
,,60094199,,,,,
,,60333571,,,,,
,,50120244,,,,,
,,60340988,,,,,
,,60152461,,,,,
,,6013477X,,,,,
,,60350544,,,,,
,,6034071X,,,,,
,,60321647,,,,,
,,60005178,,,,,
,,60102998,,,,,
,,50111437,,,,,
,,60102329,,,,,
,,60308680,,,,,
,,6006092X,,,,,
,,60171613,,,,,
,,60349190,,,,,
,,60347156,,,,,
,,60348136,,,,,
,,60334903,,,,,
,,60362649,,,,,
,,60185429,,,,,
,,61010637,,,,,
,,61013298,,,,,
,,60343710,,,,,
,,50090781,,,,,
,,60183822,,,,,
,,60054359,,,,,
,,60333601,,,,,
,,60349220,,,,,
,,60350301,,,,,
,,60110703,,,,,
,,60362613,,,,,
,,61040241,,,,,
,,60314953,,,,,
,,6036483X,,,,,
,,60130453,,,,,
,,60322056,,,,,
,,60312518,,,,,
,,60356959,,,,,
,,60319914,,,,,
,,60154457,,,,,
,,60352863,,,,,
,,60328101,,,,,
,,60326578,,,,,
,,60105239,,,,,
,,60343539,,,,,
,,60309349,,,,,
,,60346292,,,,,
,,60364609,,,,,
,,60183792,,,,,
,,60354628,,,,,
,,6034930X,,,,,
,,60135554,,,,,
,,60107182,,,,,
,,60322366,,,,,
,,60111574,,,,,
,,60044056,,,,,
,,60320345,,,,,
,,60137332,,,,,
,,6033986X,,,,,
,,60348781,,,,,
,,60189332,,,,,
,,6014192X,,,,,
,,6008604X,,,,,
,,60148366,,,,,
,,50104305,,,,,
,,60154470,,,,,
,,60137034,,,,,
,,6030246X,,,,,
,,60025797,,,,,
,,60310844,,,,,
,,60300966,,,,,
,,50112028,,,,,
,,60359110,,,,,
,,60347855,,,,,
,,60110739,,,,,
,,60308606,,,,,
,,60152163,,,,,
,,60337655,,,,,
,,60339317,,,,,
,,60167968,,,,,
,,60315891,,,,,
,,60345202,,,,,
,,6035611X,,,,,
,,60141980,,,,,
,,60188807,,,,,
,,60349177,,,,,
,,60345160,,,,,
,,60357769,,,,,
,,50042099,,,,,
,,6035608X,,,,,
,,60070468,,,,,
,,60340253,,,,,
,,60148469,,,,,
,,60314886,,,,,
,,60182179,,,,,
,,60086270,,,,,
,,60142959,,,,,
,,50122812,,,,,
,,60318326,,,,,
,,60105215,,,,,
,,60079952,,,,,
,,50080842,,,,,
,,60117904,,,,,
,,61065481,,,,,
,,6009333X,,,,,
,,60312452,,,,,
,,60349517,,,,,
,,5009001X,,,,,
,,50078252,,,,,
,,60185831,,,,,
,,60156478,,,,,
,,60137095,,,,,
,,60318612,,,,,
,,50118377,,,,,
,,60303712,,,,,
,,60147210,,,,,
,,6000602X,,,,,
,,60364774,,,,,
,,60365031,,,,,
,,60146047,,,,,
,,60332037,,,,,
,,60176817,,,,,
,,60334150,,,,,
,,61039913,,,,,
,,60310388,,,,,
,,60331021,,,,,
,,60184425,,,,,
,,60186331,,,,,
,,60328290,,,,,
,,60337941,,,,,
,,60356662,,,,,
,,6102790X,,,,,
,,60300644,,,,,
,,60347417,,,,,
,,50102862,,,,,
,,60188303,,,,,
,,60053926,,,,,
,,60332827,,,,,
,,60154676,,,,,
,,60164657,,,,,
,,60079861,,,,,
,,50055604,,,,,
,,60327662,,,,,
,,6036466X,,,,,
,,60301661,,,,,
,,60101714,,,,,
,,60040142,,,,,
,,60305861,,,,,
,,60345184,,,,,
,,60345214,,,,,
,,50088087,,,,,
,,60343023,,,,,
,,60188819,,,,,
,,60140185,,,,,
,,60326207,,,,,
,,60137101,,,,,
,,60348926,,,,,
,,60061510,,,,,
,,50097714,,,,,
,,60333042,,,,,
,,61032207,,,,,
,,60185351,,,,,
,,60360306,,,,,
,,61064506,,,,,
,,60184188,,,,,
,,6008490X,,,,,
,,60174687,,,,,
,,60355050,,,,,
,,60324843,,,,,
,,60311393,,,,,
,,6011423X,,,,,
,,60177895,,,,,
,,60331306,,,,,
,,61009891,,,,,
,,60151225,,,,,
,,6007615X,,,,,
,,5012075X,,,,,
,,60186124,,,,,
,,60080486,,,,,
,,60350933,,,,,
,,60323310,,,,,
,,60332347,,,,,
,,60089118,,,,,
,,60361062,,,,,
,,50120839,,,,,
,,61073301,,,,,
,,60370774,,,,,
,,6032675X,,,,,
,,60348768,,,,,
,,60170700,,,,,
,,60172344,,,,,
,,61012257,,,,,
,,60341348,,,,,
,,60357836,,,,,
,,60074942,,,,,
,,60314813,,,,,
,,60101702,,,,,
,,60331811,,,,,
,,60355256,,,,,
,,60084819,,,,,
,,60110697,,,,,
,,61073295,,,,,
,,6102322X,,,,,
,,60131664,,,,,
,,60139596,,,,,
,,61000114,,,,,
,,60308692,,,,,
,,60077207,,,,,
,,50088841,,,,,
,,60308345,,,,,
,,60302446,,,,,
,,60311770,,,,,
,,61000674,,,,,
,,60175229,,,,,
,,60061765,,,,,
,,60356194,,,,,
,,50085141,,,,,
,,60361980,,,,,
,,60127697,,,,,
,,60086221,,,,,
,,60166356,,,,,
,,60044408,,,,,
,,61004662,,,,,
,,60022474,,,,,
,,61001003,,,,,
,,60336742,,,,,
,,6033583X,,,,,
,,6107262X,,,,,
,,60348823,,,,,
,,6035723X,,,,,
,,6002110X,,,,,
,,50094889,,,,,
,,61008187,,,,,
,,60364877,,,,,
,,60364932,,,,,
,,60058572,,,,,
,,60054013,,,,,
,,61005551,,,,,
,,60363836,,,,,
,,60153027,,,,,
,,60331240,,,,,
,,60356170,,,,,
,,60365754,,,,,
,,60355505,,,,,
,,60376284,,,,,
,,60025803,,,,,
,,60072970,,,,,
,,60325227,,,,,
,,60185417,,,,,
,,6035270X,,,,,
,,6013561X,,,,,
,,60174225,,,,,
,,60351354,,,,,
,,60328885,,,,,
,,50116563,,,,,
,,60342158,,,,,
,,60025244,,,,,
,,50094385,,,,,
,,60110867,,,,,
,,60325926,,,,,
,,60015342,,,,,
,,60309866,,,,,
,,60060979,,,,,
,,60324041,,,,,
,,60135864,,,,,
,,60332219,,,,,
,,60374032,,,,,
,,60363022,,,,,
,,50096886,,,,,
,,50096576,,,,,
,,60344660,,,,,
,,60181849,,,,,
,,60344544,,,,,
,,60369218,,,,,
,,50119412,,,,,
,,60363290,,,,,
,,60316044,,,,,
,,60147441,,,,,
,,50121856,,,,,
,,50122228,,,,,
,,60328770,,,,,
,,6034233X,,,,,
,,60148494,,,,,
,,61035300,,,,,
,,61004716,,,,,
,,60061042,,,,,
,,60347363,,,,,
,,50096898,,,,,
,,60360707,,,,,
,,60187669,,,,,
,,60188479,,,,,
,,60304595,,,,,
,,50112909,,,,,
,,60362182,,,,,
,,60336754,,,,,
,,60043258,,,,,
,,60363344,,,,,
,,6013902X,,,,,
,,50110615,,,,,
,,60333832,,,,,
,,6011499X,,,,,
,,60354720,,,,,
,,60304479,,,,,
,,60109701,,,,,
,,60136297,,,,,
,,60355578,,,,,
,,60140793,,,,,
,,60336523,,,,,
,,60073275,,,,,
,,50068039,,,,,
,,6013642X,,,,,
,,60145614,,,,,
,,60353739,,,,,
,,60319951,,,,,
,,50109625,,,,,
,,60315118,,,,,
,,60181473,,,,,
,,60363435,,,,,
,,60330673,,,,,
,,60038500,,,,,
,,60060712,,,,,
,,6033521X,,,,,
,,6018758X,,,,,
,,60047859,,,,,
,,6036211X,,,,,
,,60179958,,,,,
,,60350040,,,,,
,,50084422,,,,,
,,6034927X,,,,,
,,60135888,,,,,
,,60303025,,,,,
,,60183305,,,,,
,,60185764,,,,,
,,60036837,,,,,
,,50109765,,,,,
,,60352218,,,,,
,,60315106,,,,,
,,60349591,,,,,
,,61000786,,,,,
,,60305770,,,,,
,,60347119,,,,,
,,50067114,,,,,
,,60170955,,,,,
,,60309337,,,,,
,,6005301X,,,,,
,,60182544,,,,,
,,6035737X,,,,,
,,60350775,,,,,
,,60347089,,,,,
,,60157057,,,,,
,,60036382,,,,,
,,60363848,,,,,
,,60365195,,,,,
,,60329981,,,,,
,,60111999,,,,,
,,60362601,,,,,
,,6036435X,,,,,
,,60350398,,,,,
,,60116870,,,,,
,,60150099,,,,,
,,60034099,,,,,
,,60357307,,,,,
,,50111280,,,,,
,,50090513,,,,,
,,60319100,,,,,
,,60058559,,,,,
,,60080127,,,,,
,,60347193,,,,,
,,6002530X,,,,,
,,60342730,,,,,
,,60086646,,,,,
,,60190498,,,,,
,,50087228,,,,,
,,60331835,,,,,
,,60136303,,,,,
,,60166952,,,,,
,,60129451,,,,,
,,60363678,,,,,
,,60358725,,,,,
,,60330867,,,,,
,,60367088,,,,,
,,60311976,,,,,
,,60350003,,,,,
,,50081597,,,,,
,,60343035,,,,,
,,50079608,,,,,
,,60145754,,,,,
,,60344659,,,,,
,,6010773X,,,,,
,,60075910,,,,,
,,60371079,,,,,
,,60141074,,,,,
,,60348367,,,,,
,,60341336,,,,,
,,60307079,,,,,
,,60053409,,,,,
,,50067606,,,,,
,,60060438,,,,,
,,61017644,,,,,
,,60027472,,,,,
,,60010502,,,,,
,,60337400,,,,,
,,61000652,,,,,
,,6017528X,,,,,
,,50120608,,,,,
,,60143216,,,,,
,,60060955,,,,,
,,61007973,,,,,
,,60360070,,,,,
,,60086701,,,,,
,,60190590,,,,,
,,60153143,,,,,
,,60149991,,,,,
,,60330442,,,,,
,,60339287,,,,,
,,60143757,,,,,
,,60363629,,,,,
,,5010746X,,,,,
,,60107091,,,,,
,,60171984,,,,,
,,60119573,,,,,
,,60315027,,,,,
,,6034734X,,,,,
,,60153362,,,,,
,,60322974,,,,,
,,60076148,,,,,
,,60089039,,,,,
,,60076021,,,,,
,,6003483X,,,,,
,,50077946,,,,,
,,61031471,,,,,
,,60090674,,,,,
,,60342262,,,,,
,,60313936,,,,,
,,60139006,,,,,
,,61040101,,,,,
,,60302823,,,,,
,,60374597,,,,,
,,60061376,,,,,
,,60066854,,,,,
,,60310625,,,,,
,,60349141,,,,,
,,6014144X,,,,,
,,60143265,,,,,
,,60102846,,,,,
,,61054999,,,,,
,,60362996,,,,,
,,60103073,,,,,
,,60344830,,,,,
,,6032336X,,,,,
,,60350726,,,,,
,,61062157,,,,,
,,60349414,,,,,
,,60337722,,,,,
,,60084789,,,,,
,,60042199,,,,,
,,60340319,,,,,
,,60019748,,,,,
,,60173105,,,,,
,,60308722,,,,,
,,50113021,,,,,
,,60305216,,,,,
,,60144658,,,,,
,,60052077,,,,,
,,60142807,,,,,
,,60360732,,,,,
,,60369206,,,,,
,,60315192,,,,,
,,6000048X,,,,,
,,61006877,,,,,
,,6007520X,,,,,
,,60330053,,,,,
,,60109932,,,,,
,,60146060,,,,,
,,60342985,,,,,
,,60321829,,,,,
,,60344891,,,,,
,,60066234,,,,,
,,6033115X,,,,,
,,50120670,,,,,
,,60058614,,,,,
,,6005024X,,,,,
,,60341221,,,,,
,,60003364,,,,,
,,60312245,,,,,
,,50075640,,,,,
,,60148627,,,,,
,,6035706X,,,,,
,,60140288,,,,,
,,60365985,,,,,
,,60150464,,,,,
,,60186112,,,,,
,,61058671,,,,,
,,61000349,,,,,
,,60135001,,,,,
,,50113549,,,,,
,,60376661,,,,,
,,60052892,,,,,
,,60051085,,,,,
,,60348975,,,,,
,,60341907,,,,,
,,50099140,,,,,
,,60181357,,,,,
,,60172332,,,,,
,,60329701,,,,,
,,60302951,,,,,
,,60353752,,,,,
,,60059461,,,,,
,,60186136,,,,,
,,60315842,,,,,
,,6003774X,,,,,
,,60331483,,,,,
,,60076094,,,,,
,,60325008,,,,,
,,60320710,,,,,
,,60308059,,,,,
,,60361244,,,,,
,,61007365,,,,,
,,60357393,,,,,
,,50122526,,,,,
,,6032806X,,,,,
,,60318351,,,,,
,,60153271,,,,,
,,60378517,,,,,
,,60345925,,,,,
,,60323590,,,,,
,,5011377X,,,,,
,,60183615,,,,,
,,60357186,,,,,
,,60367234,,,,,
,,60343783,,,,,
,,60317802,,,,,
,,50063467,,,,,
,,6008005X,,,,,
,,6013804X,,,,,
,,60353715,,,,,
,,60303815,,,,,
,,60376946,,,,,
,,61029336,,,,,
,,50120645,,,,,
,,60348719,,,,,
,,6015570X,,,,,
,,60301430,,,,,
,,60102287,,,,,
,,60190656,,,,,
,,60354124,,,,,
,,60348951,,,,,
,,50080532,,,,,
,,6013219X,,,,,
,,6018971X,,,,,
,,60147465,,,,,
,,50040443,,,,,
,,60349967,,,,,
,,60317012,,,,,
,,6035091X,,,,,
,,6010711X,,,,,
,,50093411,,,,,
,,60106220,,,,,
,,60339123,,,,,
,,60131913,,,,,
,,60344039,,,,,
,,60309714,,,,,
,,60048840,,,,,
,,50111231,,,,,
,,60080140,,,,,
,,60105276,,,,,
,,60364300,,,,,
,,60373556,,,,,
,,60313250,,,,,
,,6035253X,,,,,
,,60351305,,,,,
,,60336560,,,,,
,,60336328,,,,,
,,60326918,,,,,
,,60085526,,,,,
,,60308783,,,,,
,,60143745,,,,,
,,60140094,,,,,
,,60342286,,,,,
,,60154196,,,,,
,,6030778X,,,,,
,,60149115,,,,,
,,60315155,,,,,
,,60365079,,,,,
,,60355931,,,,,
,,60332335,,,,,
,,60337874,,,,,
,,60140070,,,,,
,,60109968,,,,,
,,60178425,,,,,
,,60347648,,,,,
,,60084595,,,,,
,,60131779,,,,,
,,60306336,,,,,
,,60361499,,,,,
,,60357058,,,,,
,,60325859,,,,,
,,60355803,,,,,
,,60367696,,,,,
,,60357708,,,,,
,,6032403X,,,,,
,,60095325,,,,,
,,60323917,,,,,
,,60152990,,,,,
,,60364208,,,,,
,,61062650,,,,,
,,50073576,,,,,
,,60140823,,,,,
,,60317073,,,,,
,,60104946,,,,,
,,60109920,,,,,
,,50120037,,,,,
,,60369504,,,,,
,,61004212,,,,,
,,61010522,,,,,
,,6018937X,,,,,
,,60347144,,,,,
,,60321921,,,,,
,,60365523,,,,,
,,60189964,,,,,
,,60179351,,,,,
,,60084947,,,,,
,,60039255,,,,,
,,60324752,,,,,
,,60154731,,,,,
,,50078227,,,,,
,,60172101,,,,,
,,61004327,,,,,
,,6035222X,,,,,
,,60157665,,,,,
,,61026657,,,,,
,,60361785,,,,,
,,60352735,,,,,
,,50088828,,,,,
,,6032188X,,,,,
,,6002270X,,,,,
,,60376727,,,,,
,,60343758,,,,,
,,61001036,,,,,
,,60061388,,,,,
,,60310091,,,,,
,,6013995X,,,,,
,,60354252,,,,,
,,60358002,,,,,
,,60347673,,,,,
,,60372813,,,,,
,,60100874,,,,,
,,50100713,,,,,
,,60376703,,,,,
,,60185934,,,,,
,,50113495,,,,,
,,60361578,,,,,
,,60073391,,,,,
,,60187001,,,,,
,,60141979,,,,,
,,60345196,,,,,
,,60374056,,,,,
,,60357794,,,,,
,,60067263,,,,,
,,60350763,,,,,
,,60072039,,,,,
,,60330910,,,,,
,,60076550,,,,,
,,60307778,,,,,
,,60331057,,,,,
,,5011492X,,,,,
,,50116381,,,,,
,,60032728,,,,,
,,60308060,,,,,
,,60361852,,,,,
,,60357320,,,,,
,,60074978,,,,,
,,60056125,,,,,
,,61073283,,,,,
,,60314989,,,,,
,,61010674,,,,,
,,60042187,,,,,
,,60155838,,,,,
,,6036886X,,,,,
,,50118006,,,,,
,,60143897,,,,,
,,60326049,,,,,
,,6017724X,,,,,
,,60168845,,,,,
,,60130386,,,,,
,,60152199,,,,,
,,60001926,,,,,
,,60360835,,,,,
,,60139638,,,,,
,,60361530,,,,,
,,6010160X,,,,,
,,50068210,,,,,
,,60177421,,,,,
,,60362406,,,,,
,,60158864,,,,,
,,60361220,,,,,
,,60338027,,,,,
,,50080830,,,,,
,,50102771,,,,,
,,60302999,,,,,
,,60150580,,,,,
,,60344799,,,,,
,,60075958,,,,,
,,60349323,,,,,
,,61000898,,,,,
,,60350362,,,,,
,,60338957,,,,,
,,50113823,,,,,
,,60343849,,,,,
,,60377380,,,,,
,,60134306,,,,,
,,60101982,,,,,
,,60338556,,,,,
,,61029427,,,,,
,,60352632,,,,,
,,60360033,,,,,
,,60323607,,,,,
,,60054980,,,,,
,,60329890,,,,,
,,60340538,,,,,
,,60180821,,,,,
,,50104196,,,,,
,,6035821X,,,,,
,,60348069,,,,,
,,60357526,,,,,
,,60080152,,,,,
,,60356704,,,,,
,,60309751,,,,,
,,60356819,,,,,
,,60133958,,,,,
,,60009743,,,,,
,,60362005,,,,,
,,60374585,,,,,
,,60141827,,,,,
,,5008964X,,,,,
,,50098160,,,,,
,,60309374,,,,,
,,60137113,,,,,
,,61040216,,,,,
,,60361554,,,,,
,,60334915,,,,,
,,60164748,,,,,
,,50121030,,,,,
,,60183998,,,,,
,,6017187X,,,,,
,,6030070X,,,,,
,,6007212X,,,,,
,,60355591,,,,,
,,60321349,,,,,
,,60136121,,,,,
,,60356650,,,,,
,,60340344,,,,,
,,60364257,,,,,
,,60143836,,,,,
,,60376752,,,,,
,,60326190,,,,,
,,60353703,,,,,
